,Date,Week_Day,Eat_Ross,Eat_Chandler,Eat_BT1,Eat_BT2,Eat_BT3,Eat_BT4,Eat_BT5,Eat_GR1,Eat_GR2,Eat_GR3,Eat_GR4,Eat_GR5,Eat_Total,SharkCount,AvgPiecesPerShark,Drop_Ross,Drop_Chandler,Drop_BT1,Drop_BT2,Drop_BT3,Drop_BT4,Drop_BT5,Drop_GR1,Drop_GR2,Drop_GR3,Drop_GR4,Drop_GR5,Drop_Total,AvgDropsPerShark,Target_Ross,Target_Chandler,Target_BT1,Target_BT2,Target_BT3,Target_BT4,Target_BT5,Target_GR1,Target_GR2,Target_GR3,Target_GR4,Target_GR5,Target_Total,AvgTargetsPerShark,Temperature,Temperature_Rounded,Saury,Blue Runner,Squid,Mackerel,Herring,Sardine,Mazuri Vitamins,Garlic,Salmon,Bonito,Bluefish,Mahi,Goggle Eye,Humbolt Squid,BT/SB Location (1-6),GR Location (1-6),food_combo,,,,,,,
516,5/14/2020,Thursday,3,4,2,3,4,3,0,0,0,0,0,0,19,12,1.583333333,0,0,1,0,2,2,1,0,0,0,0,0,6,0.5,7,8,10,5,5,5,5,0,0,1,2,1,49,4.083333333,75.2,75,0,1,1,0,0,0,1,1,0,0,0,1,0,0,4,2,Blue Runner_Squid_Mahi,,,,,,,
517,5/16/2020,Saturday,,,,,,,,2,0,0,1,1,4,5,0.8,,,,,,,,0,0,0,0,1,1,0.2,,,,,,,,7,2,1,1,2,13,2.6,74,74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,3,Mackerel,,,,,,,
518,5/17/2020,Sunday,9,5,0,3,1,3,0,,,,,,21,7,3,0,0,0,0,0,0,0,,,,,,0,0,20,28,5,18,20,3,9,,,,,,103,14.71428571,75.4,75,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,,Mackerel,,,,,,,
519,5/19/2020,Tuesday,0,0,1,6,7,4,6,1,0,2,5,2,34,12,2.833333333,0,0,0,1,0,0,0,0,0,1,0,0,2,0.166666667,3,1,4,7,5,5,8,5,2,6,5,2,53,4.416666667,75.2,75,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,Saury,,,,,,,
520,5/21/2020,Thursday,2,3,1,0,1,3,2,1,1,1,2,2,19,12,1.583333333,0,0,0,0,1,1,2,1,0,0,0,1,6,0.5,15,5,7,10,7,7,6,3,3,7,4,8,82,6.833333333,74.8,75,0,1,1,0,0,0,1,1,1,0,0,0,0,0,2,3,Blue Runner_Squid_Salmon,,,,,,,
521,5/23/2020,Saturday,,,,,,,,0,0,0,0,0,0,5,0,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,74.6,75,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,4,Squid,,,,,,,
522,5/24/2020,Sunday,5,7,0,6,0,0,0,,,,,,18,7,2.571428571,0,0,0,0,1,0,1,,,,,,2,0.285714286,15,14,4,7,3,0,1,,,,,,44,6.285714286,75.4,75,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,,Mackerel,,,,,,,
523,5/26/2020,Tuesday,7,0,2,6,6,0,1,2,2,3,1,3,33,12,2.75,1,1,1,0,0,0,0,0,1,0,0,0,4,0.333333333,11,2,5,4,6,3,2,1,5,6,1,6,52,4.333333333,75.4,75,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,2,Saury,,,,,,,
524,5/28/2020,Thursday,6,1,1,1,1,5,5,3,0,0,0,2,25,12,2.083333333,0,0,0,1,1,2,0,0,0,0,1,0,5,0.416666667,4,0,5,4,3,8,8,0,0,3,3,4,42,3.5,75.6,76,0,1,1,0,0,0,1,1,0,0,0,0,0,0,2,4,Blue Runner_Squid,,,,,,,
525,5/30/2020,Saturday,,,,,,,,0,0,0,0,1,1,5,0.2,,,,,,,,0,0,0,0,0,0,0,,,,,,,,1,0,1,1,7,10,2,75.6,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,3,,,,,,,,
526,5/31/2020,Sunday,4,0,2,0,0,4,2,,,,,,12,7,1.714285714,0,0,3,1,0,0,0,,,,,,4,0.571428571,6,7,7,9,6,7,4,,,,,,46,6.571428571,75.6,76,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,,Mackerel,,,,,,,
527,6/2/2020,Tuesday,9,0,1,1,0,5,5,3,0,2,1,1,28,12,2.333333333,0,0,0,3,1,2,0,0,0,2,0,0,8,0.666666667,3,0,4,2,2,6,9,3,1,5,3,1,39,3.25,76,76,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,Saury,,,,,,,
528,6/4/2020,Thursday,5,4,0,5,2,4,0,0,0,0,0,0,20,12,1.666666667,0,0,0,1,2,0,0,0,0,0,0,0,3,0.25,8,6,1,6,10,14,1,0,0,0,0,0,46,3.833333333,75.8,76,0,1,1,0,0,0,1,1,0,0,0,0,0,0,4,2,Blue Runner_Squid,,,,,,,
529,6/6/2020,Saturday,,,,,,,,0,0,0,0,0,0,5,0,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,75.6,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,2,,,,,,,,
530,6/7/2020,Sunday,6,0,1,2,1,4,2,,,,,,16,7,2.285714286,0,0,0,0,0,0,1,,,,,,1,0.142857143,24,5,10,16,13,5,6,,,,,,79,11.28571429,76.4,76,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,,Mackerel,,,,,,,
531,6/9/2020,Tuesday,2,4,3,3,0,5,5,1,1,0,1,0,25,12,2.083333333,0,0,1,0,1,1,0,0,2,0,0,0,5,0.416666667,13,13,5,8,1,8,8,1,2,8,1,2,70,5.833333333,75.8,76,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,2,Saury,,,,,,,
532,6/11/2020,Thursday,4,3,0,4,8,6,2,5,0,0,0,0,32,12,2.666666667,2,1,0,0,1,0,2,0,0,0,0,1,7,0.583333333,12,14,4,7,7,10,4,2,1,2,0,0,63,5.25,75.8,76,0,1,1,0,0,0,1,1,0,0,0,0,0,0,2,4,Blue Runner_Squid,,,,,,,
533,6/13/2020,Saturday,,,,,,,,0,0,0,0,1,1,5,0.2,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,3,3,0.6,74.8,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Mackerel,,,,,,,
534,6/14/2020,Sunday,6,2,2,7,0,2,2,,,,,,21,7,3,1,0,0,0,0,0,1,,,,,,2,0.285714286,10,6,2,9,6,5,5,,,,,,43,6.142857143,75.4,75,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,,Mackerel,,,,,,,
535,6/16/2020,Tuesday,4,5,7,0,4,0,3,0,0,1,0,0,24,12,2,0,1,0,0,1,0,2,0,0,0,0,0,4,0.333333333,12,6,7,0,8,0,14,2,0,6,0,1,56,4.666666667,75.6,76,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,Saury,,,,,,,
536,6/18/2020,Thursday,5,0,3,3,6,6,2,1,2,0,1,3,32,12,2.666666667,0,1,0,1,1,2,1,0,0,0,0,0,6,0.5,1,4,6,3,4,6,3,1,0,2,0,5,35,2.916666667,75.2,75,0,1,1,0,0,0,1,1,1,0,0,0,0,0,2,4,Blue Runner_Squid_Salmon,,,,,,,
537,6/20/2020,Saturday,,,,,,,,0,0,0,1,5,6,5,1.2,,,,,,,,0,0,0,3,0,3,0.6,,,,,,,,0,1,0,3,3,7,1.4,74.8,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,3,Mackerel,,,,,,,
538,6/21/2020,Sunday,7,0,0,5,1,8,3,,,,,,24,7,3.428571429,0,1,0,1,0,0,1,,,,,,3,0.428571429,10,4,3,13,2,6,6,,,,,,44,6.285714286,75.4,75,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,,Mackerel,,,,,,,
539,6/23/2020,Tuesday,7,0,1,5,2,5,4,3,0,5,0,2,34,12,2.833333333,0,0,1,0,1,0,1,0,1,0,0,0,4,0.333333333,7,1,2,3,6,4,1,1,4,5,3,2,39,3.25,75.6,76,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,Saury,,,,,,,
540,6/25/2020,Thursday,4,8,0,1,5,10,4,3,4,3,3,3,48,12,4,0,1,0,0,0,0,3,0,1,0,0,1,6,0.5,4,15,10,4,4,10,6,2,2,4,0,3,64,5.333333333,75.8,76,0,1,1,0,0,0,1,1,0,0,0,0,0,0,2,4,Blue Runner_Squid,,,,,,,
541,6/27/2020,Saturday,,,,,,,,0,4,1,0,4,9,5,1.8,,,,,,,,0,1,0,0,0,1,0.2,,,,,,,,1,6,4,2,5,18,3.6,75.4,75,0,0,1,1,0,1,0,0,0,0,0,0,0,0,,2,Squid_Mackerel,,,,,,,
542,6/28/2020,Sunday,7,4,3,3,0,0,3,,,,,,20,7,2.857142857,0,0,0,0,2,0,0,,,,,,2,0.285714286,7,7,1,4,6,7,5,,,,,,37,5.285714286,76.2,76,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,,Mackerel,,,,,,,
543,6/30/2020,Tuesday,3,7,0,4,3,4,5,2,0,1,1,3,33,12,2.75,0,0,0,0,1,0,1,0,0,0,0,0,2,0.166666667,11,6,6,6,5,1,4,4,2,4,3,3,55,4.583333333,75.8,76,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,4,Saury,,,,,,,
544,7/2/2020,Thursday,0,0,1,4,0,2,0,1,1,1,3,2,15,12,1.25,0,0,0,1,4,3,0,0,1,1,0,0,10,0.833333333,0,1,6,2,3,3,1,0,0,4,2,1,23,1.916666667,74.2,74,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,2,Blue Runner_Salmon,,,,,,,
545,7/4/2020,Saturday,,,,,,,,1,2,0,0,5,8,5,1.6,,,,,,,,0,0,0,0,1,1,0.2,,,,,,,,3,1,2,0,3,9,1.8,75.4,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,Mackerel,,,,,,,
546,7/5/2020,Sunday,9,4,3,0,1,1,0,,,,,,18,7,2.571428571,0,0,1,0,1,0,0,,,,,,2,0.285714286,5,8,7,5,7,3,5,,,,,,40,5.714285714,75.6,76,0,0,0,1,0,1,1,1,0,0,0,0,0,0,2,,Mackerel,,,,,,,
547,7/7/2020,Tuesday,0,4,1,3,5,3,3,3,4,0,0,2,28,12,2.333333333,0,0,2,1,1,0,0,0,0,2,0,0,6,0.5,0,10,3,2,6,11,4,1,4,7,1,3,52,4.333333333,75.4,75,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,Saury,,,,,,,
548,7/9/2020,Thursday,2,0,1,3,3,1,0,1,0,1,1,3,16,12,1.333333333,0,0,0,2,0,0,1,0,0,2,0,0,5,0.416666667,5,2,5,10,14,9,4,2,1,4,0,3,59,4.916666667,75.2,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,Blue Runner,,,,,,,
549,7/11/2020,Saturday,,,,,,,,0,0,0,0,0,0,5,0,,,,,,,,0,0,0,0,0,0,0,,,,,,,,3,3,2,6,6,20,4,75.6,76,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,,Mackerel,,,,,,,
550,7/12/2020,Sunday,4,0,5,1,2,5,3,,,,,,20,7,2.857142857,0,0,0,0,0,0,1,,,,,,1,0.142857143,4,1,6,8,5,6,3,,,,,,33,4.714285714,76.2,76,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3,,Mackerel,,,,,,,
551,7/14/2020,Tuesday,3,1,4,5,1,4,6,2,3,0,0,4,33,12,2.75,0,0,0,0,0,0,0,1,0,0,0,0,1,0.083333333,6,7,3,0,3,5,5,5,2,4,0,7,47,3.916666667,76.2,76,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,4,Saury,,,,,,,
552,7/16/2020,Thursday,3,0,2,7,3,0,6,1,1,6,2,6,37,12,3.083333333,0,0,2,0,7,0,1,0,0,0,0,0,10,0.833333333,13,0,4,10,7,9,12,1,1,5,2,1,65,5.416666667,76.2,76,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,3,Blue Runner_Squid,,,,,,,
553,7/18/2020,Saturday,,,,,,,,3,2,3,3,5,16,5,3.2,,,,,,,,0,0,0,0,0,0,0,,,,,,,,6,8,4,5,7,30,6,75.8,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,3,Herring,,,,,,,
554,7/19/2020,Sunday,4,0,5,1,2,6,0,,,,,,18,7,2.571428571,0,0,0,1,1,0,0,,,,,,2,0.285714286,5,7,6,6,5,4,3,,,,,,36,5.142857143,76.6,77,0,0,0,1,0,1,0,1,0,0,0,0,0,0,4,,Mackerel,,,,,,,
555,7/21/2020,Tuesday,8,0,1,4,2,5,3,2,1,3,3,4,36,12,3,0,0,1,0,2,0,0,1,0,0,0,0,4,0.333333333,10,4,3,4,5,2,10,0,2,4,0,2,46,3.833333333,76.6,77,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,Saury,,,,,,,
556,7/23/2020,Thursday,4,3,3,0,3,1,6,5,2,4,1,0,32,12,2.666666667,0,2,0,0,1,1,1,0,0,0,0,0,5,0.416666667,12,13,5,0,2,2,3,10,4,4,2,6,63,5.25,76.2,76,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,3,Blue Runner_Squid,,,,,,,
557,7/25/2020,Saturday,,,,,,,,5,3,6,0,0,14,5,2.8,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,9,8,5,1,23,4.6,76.2,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,3,Herring,,,,,,,
558,7/26/2020,Sunday,4,6,1,1,10,1,2,,,,,,25,7,3.571428571,0,0,0,1,0,0,0,,,,,,1,0.142857143,14,16,10,6,16,4,8,,,,,,74,10.57142857,77.2,77,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,,Mackerel,,,,,,,
559,7/28/2020,Tuesday,0,5,5,5,0,2,5,1,4,1,6,3,37,12,3.083333333,0,0,1,0,1,0,0,0,1,0,0,0,3,0.25,0,3,8,3,4,4,10,4,5,1,5,8,55,4.583333333,77,77,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,2,Saury,,,,,,,
560,7/30/2020,Thursday,3,1,1,4,10,3,5,0,1,2,2,1,33,12,2.75,0,1,1,0,0,0,0,0,0,1,0,0,3,0.25,6,10,3,10,8,8,8,2,2,6,1,2,66,5.5,77,77,0,1,1,0,0,0,1,1,0,0,0,1,0,0,2,1,Blue Runner_Squid_Mahi,,,,,,,
561,8/1/2020,Saturday,,,,,,,,4,0,4,0,4,12,5,2.4,,,,,,,,0,0,0,0,1,1,0.2,,,,,,,,3,2,6,2,8,21,4.2,77.2,77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,2,Herring,,,,,,,
562,8/2/2020,Sunday,6,5,2,3,0,1,1,,,,,,18,7,2.571428571,0,0,0,0,0,0,1,,,,,,1,0.142857143,3,8,1,7,2,3,9,,,,,,33,4.714285714,77,77,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,,Mackerel,,,,,,,
563,8/4/2020,Tuesday,3,7,1,6,1,3,4,5,4,0,3,2,39,12,3.25,0,0,1,0,0,0,0,0,1,0,0,0,2,0.166666667,7,4,5,6,3,6,4,2,4,0,2,2,45,3.75,77.2,77,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,2,Saury,,,,,,,
564,8/6/2020,Thursday,1,1,1,6,3,4,8,1,1,4,1,2,33,12,2.75,0,0,0,0,2,0,3,0,0,1,0,0,6,0.5,3,3,1,7,11,7,10,4,0,3,2,3,54,4.5,76.8,77,0,1,1,0,0,0,1,1,0,0,0,0,0,0,4,2,Blue Runner_Squid,,,,,,,
565,8/8/2020,Saturday,,,,,,,,2,1,1,2,6,12,5,2.4,,,,,,,,0,0,0,0,0,0,0,,,,,,,,3,8,2,2,7,22,4.4,76,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,2,Herring,,,,,,,
566,8/9/2020,Sunday,6,0,0,3,0,3,6,,,,,,18,7,2.571428571,0,0,0,0,0,0,1,,,,,,1,0.142857143,4,0,1,4,9,12,9,,,,,,39,5.571428571,76.4,76,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3,,Mackerel,,,,,,,
567,8/11/2020,Tuesday,9,3,5,1,1,4,3,2,3,1,5,3,40,12,3.333333333,0,0,0,1,0,0,0,0,0,0,0,0,1,0.083333333,3,4,2,2,4,5,5,7,6,7,9,6,60,5,76.6,77,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,Saury,,,,,,,
568,8/13/2020,Thursday,5,0,4,5,6,3,9,4,0,5,0,1,42,12,3.5,0,0,0,1,3,0,2,0,0,1,0,1,8,0.666666667,9,6,3,1,10,14,16,1,1,7,1,5,74,6.166666667,76.6,77,0,1,1,0,0,0,1,1,0,0,0,0,0,0,2,4,Blue Runner_Squid,,,,,,,
569,8/15/2020,Saturday,,,,,,,,2,5,0,3,4,14,5,2.8,,,,,,,,2,1,0,0,1,4,0.8,,,,,,,,2,7,0,5,4,18,3.6,75.4,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,4,Herring,,,,,,,
570,8/16/2020,Sunday,1,6,0,5,1,7,2,,,,,,22,7,3.142857143,0,0,0,1,0,0,0,,,,,,1,0.142857143,6,3,6,7,5,6,1,,,,,,34,4.857142857,76,76,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,Saury,,,,,,,
571,8/18/2020,Tuesday,5,3,3,2,4,5,5,3,1,6,0,4,41,12,3.416666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,7,2,2,6,9,1,1,3,0,0,49,4.083333333,75.6,76,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,4,Saury,,,,,,,
572,8/20/2020,Thursday,9,4,1,4,3,3,8,2,0,4,0,2,40,12,3.333333333,0,1,1,0,0,2,1,0,1,0,0,0,6,0.5,8,11,9,7,10,7,13,4,3,3,4,2,81,6.75,74.6,75,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,4,Blue Runner_Squid,,,,,,,
573,8/22/2020,Saturday,,,,,,,,3,1,0,3,3,10,5,2,,,,,,,,0,0,0,0,0,0,0,,,,,,,,5,8,2,5,9,29,5.8,75,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,Herring,,,,,,,
574,8/23/2020,Sunday,6,9,5,8,6,2,1,,,,,,37,7,5.285714286,0,0,1,3,0,0,1,,,,,,5,0.714285714,7,10,11,8,9,4,5,,,,,,54,7.714285714,76,76,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3,,Mackerel,,,,,,,
575,8/25/2020,Tuesday,7,3,1,3,0,3,2,1,1,1,0,2,24,12,2,0,0,1,2,1,0,0,0,1,0,0,1,6,0.5,5,2,3,6,4,6,3,0,4,5,1,4,43,3.583333333,76.4,76,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,2,Saury,,,,,,,
576,8/27/2020,Thursday,2,1,4,3,6,4,5,2,0,1,2,1,31,12,2.583333333,0,0,2,0,0,0,1,0,1,0,0,0,4,0.333333333,11,12,9,10,13,8,15,1,2,4,1,1,87,7.25,76.6,77,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,4,Blue Runner_Squid_Salmon,,,,,,,
577,8/29/2020,Saturday,,,,,,,,2,0,4,4,1,11,5,2.2,,,,,,,,0,2,1,0,0,3,0.6,,,,,,,,4,1,9,4,2,20,4,76.4,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,3,Herring,,,,,,,
578,8/30/2020,Sunday,1,6,0,1,2,2,4,,,,,,16,7,2.285714286,0,3,0,1,0,0,1,,,,,,5,0.714285714,10,7,2,4,2,6,7,,,,,,38,5.428571429,77,77,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3,,Mackerel,,,,,,,
579,9/1/2020,Tuesday,5,3,2,0,9,3,2,0,2,3,0,2,31,12,2.583333333,0,1,3,1,0,2,1,0,0,0,0,0,8,0.666666667,13,15,6,5,8,9,8,4,0,6,1,2,77,6.416666667,76.6,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,Saury,,,,,,,
580,9/3/2020,Thursday,3,4,2,7,2,4,10,2,5,0,3,2,44,12,3.666666667,0,2,0,0,0,1,2,0,0,0,0,0,5,0.416666667,4,10,13,6,10,8,15,2,6,7,0,3,84,7,76.2,76,0,1,1,0,0,0,1,1,0,1,0,0,0,0,2,4,Blue Runner_Squid_Bonito,,,,,,,
581,9/5/2020,Saturday,,,,,,,,4,1,1,2,3,11,5,2.2,,,,,,,,0,0,0,1,1,2,0.4,,,,,,,,3,5,0,3,4,15,3,76,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,3,Herring,,,,,,,
582,9/6/2020,Sunday,1,20,1,2,1,4,1,,,,,,30,7,4.285714286,0,0,1,0,0,0,0,,,,,,1,0.142857143,4,15,9,11,3,11,2,,,,,,55,7.857142857,76.4,76,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3,,Mackerel,,,,,,,
583,9/8/2020,Tuesday,8,1,4,0,1,5,2,4,1,1,1,2,30,12,2.5,0,0,1,1,0,0,0,0,0,0,0,1,3,0.25,9,9,8,5,5,8,4,3,0,3,2,2,58,4.833333333,76.2,76,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,1,Saury,,,,,,,
584,9/10/2020,Thursday,5,2,4,7,1,2,7,2,3,1,1,4,39,12,3.25,0,0,1,0,2,0,0,0,1,0,0,0,4,0.333333333,13,12,5,3,8,15,11,5,3,1,11,3,90,7.5,74.6,75,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,3,Blue Runner_Squid_Salmon,,,,,,,
585,9/12/2020,Saturday,,,,,,,,0,3,1,1,4,9,5,1.8,,,,,,,,0,2,0,0,0,2,0.4,,,,,,,,0,6,5,1,5,17,3.4,74.8,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,3,Herring,,,,,,,
586,9/13/2020,Sunday,1,9,0,0,1,0,1,,,,,,12,7,1.714285714,0,1,0,1,0,0,0,,,,,,2,0.285714286,4,7,0,3,1,2,3,,,,,,20,2.857142857,75.4,75,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3,,Mackerel,,,,,,,
587,9/14/2020,Monday,3,3,2,6,0,6,2,5,0,7,4,1,39,12,3.25,0,0,1,3,0,0,0,0,0,0,0,0,4,0.333333333,11,7,7,5,3,6,4,2,0,1,3,3,52,4.333333333,75.6,76,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,4,Saury,,,,,,,
588,9/17/2020,Thursday,4,8,3,0,10,6,7,0,0,1,3,2,44,12,3.666666667,0,3,1,0,2,0,0,0,0,2,1,1,10,0.833333333,7,18,4,2,10,11,6,1,4,5,5,6,79,6.583333333,75.4,75,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,3,Blue Runner,,,,,,,
589,9/19/2020,Saturday,,,,,,,,2,3,0,5,3,13,5,2.6,,,,,,,,0,0,0,0,1,1,0.2,,,,,,,,4,8,0,4,12,28,5.6,74.8,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,2,Herring,,,,,,,
590,9/20/2020,Sunday,4,6,0,1,1,1,4,,,,,,17,7,2.428571429,0,0,0,1,0,0,1,,,,,,2,0.285714286,2,9,6,7,5,3,6,,,,,,38,5.428571429,75.4,75,0,0,0,1,0,1,0,1,0,0,0,0,0,0,4,,Mackerel,,,,,,,
591,9/22/2020,Tuesday,6,0,1,2,6,0,4,1,0,0,5,1,26,12,2.166666667,0,0,1,4,0,2,2,0,0,0,1,0,10,0.833333333,6,1,4,6,5,4,7,2,1,5,4,1,46,3.833333333,75.6,76,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,Saury,,,,,,,
592,9/24/2020,Thursday,0,9,0,7,5,5,7,0,1,2,2,6,44,12,3.666666667,0,0,0,3,1,1,1,0,0,1,0,0,7,0.583333333,8,18,2,9,10,10,11,5,6,3,7,9,98,8.166666667,75.6,76,0,1,1,0,0,0,1,1,0,0,0,0,0,0,4,2,Blue Runner_Squid,,,,,,,
593,9/26/2020,Saturday,,,,,,,,4,0,2,3,3,12,5,2.4,,,,,,,,0,0,0,0,1,1,0.2,,,,,,,,6,2,3,5,8,24,4.8,75,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,3,Herring,,,,,,,
594,9/27/2020,Sunday,5,6,3,6,4,6,3,,,,,,33,7,4.714285714,0,0,2,0,0,0,1,,,,,,3,0.428571429,10,19,9,10,8,16,3,,,,,,75,10.71428571,75.6,76,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3,,Mackerel,,,,,,,
595,9/29/2020,Tuesday,10,3,1,1,4,2,7,4,4,0,2,0,38,12,3.166666667,0,0,0,2,0,0,1,0,0,1,0,0,4,0.333333333,15,5,6,6,4,4,7,4,1,4,4,1,61,5.083333333,75.4,75,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,4,Saury,,,,,,,
